Trade_ID,Trade_Date,Symbol,Sector,Strategy,Market_Condition,Entry_Price,Exit_Price,Quantity,Profit,Emotion,Mistake,Stop_Loss,Target,Risk_Amount,Reward_Amount,Risk_Reward_Ratio,Confidence_Level,Trade_Followed_Plan,Win_Loss,Return_Percentage,Entry_Time,Trade_Duration_Minutes,Exit_Time
680,2025-10-07,INFY,IT,RSI,Bullish,3365,3207.8,93,-14619.6,Greed,Overtrading,3267.53,3552.48,97.47,187.48,1.92,Medium,Yes,Loss,-4.67,12:11,119,14:10
681,2025-10-21,INFY,IT,MACD,sideways,1551,1577.21,97,2542.37,Greed,Overtrading,1526.62,1604.74,24.38,53.74,2.2,Medium,Yes,Win,1.69,09:54,108,11:42
682,2026-04-18,RELIANCE,Energy,MACD,Volatile,4341,4346.52,70,386.4,Fear,Early Exit,4223.19,4517.73,117.81,176.73,1.5,Medium,Yes,Win,0.13,10:41,212,14:13
683,2025-11-25,INFY,IT,RSI,Volatile,1836,1754.71,64,-5202.56,Confidence,No Mistake,1794.46,1873.22,41.54,37.22,0.9,Low,Yes,Loss,-4.43,13:39,14,13:53
684,2025-10-22,RELIANCE,Energy,RSI,sideways,4775,4570.4,40,-8184.0,Confidence,No Mistake,4660.43,5010.19,114.57,235.19,2.05,High,Yes,Loss,-4.28,09:39,215,13:14
685,2025-10-09,RELIANCE,Energy,MACD,sideways,1395,1461.2,70,4634.0,Greed,Overtrading,1358.76,1478.53,36.24,83.53,2.3,High,Yes,Win,4.75,09:53,19,10:12
686,2026-05-09,RELIANCE,Energy,MACD,Volatile,4633,4788.78,98,15266.44,Greed,No Mistake,4528.99,4835.52,104.01,202.52,1.95,Medium,Yes,Win,3.36,13:43,160,16:23
687,2026-02-06,RELIANCE,Energy,MACD,Bullish,4937,4854.43,59,-4871.63,Greed,Overtrading,4831.4,5121.71,105.6,184.71,1.75,Medium,Yes,Loss,-1.67,10:52,132,13:04
688,2026-02-08,TCS,IT,BREAKOUT,Bullish,2073,2104.19,23,717.37,Greed,Overtrading,2049.05,2186.65,23.95,113.65,4.75,Medium,Yes,Win,1.5,12:34,140,14:54
689,2026-04-26,RELIANCE,Energy,BREAKOUT,sideways,2329,2228.83,84,-8414.28,Greed,Overtrading,2297.7,2457.2,31.3,128.2,4.1,High,Yes,Loss,-4.3,13:59,78,15:17
690,2025-07-29,INFY,IT,MACD,sideways,4741,4814.08,43,3142.44,Greed,Overtrading,4655.39,4926.03,85.61,185.03,2.16,Low,Yes,Win,1.54,12:11,150,14:41
691,2025-10-05,INFY,IT,RSI,Bearish,4520,4305.4,74,-15880.4,Confidence,No Mistake,4464.64,4661.17,55.36,141.17,2.55,Medium,Yes,Loss,-4.75,09:46,20,10:06
692,2025-07-18,ICICIBANK,Banking,BREAKOUT,Volatile,4625,4571.87,89,-4728.57,Confidence,Late Entry,4547.03,4800.2,77.97,175.2,2.25,Low,Yes,Loss,-1.15,13:55,167,16:42
693,2025-09-24,ICICIBANK,Banking,BREAKOUT,Bullish,3914,3891.55,23,-516.35,Fear,No Mistake,3815.45,4139.62,98.55,225.62,2.29,High,Yes,Loss,-0.57,10:03,74,11:17
694,2025-12-03,HDFCBANK,Banking,MACD,Volatile,1523,1469.47,62,-3318.86,Greed,No Mistake,1487.5,1578.69,35.5,55.69,1.57,Medium,Yes,Loss,-3.51,13:06,230,16:56
695,2026-05-20,RELIANCE,Energy,MACD,Volatile,1505,1545.95,38,1556.1,Confidence,No Mistake,1482.41,1587.15,22.59,82.15,3.64,Low,Yes,Win,2.72,11:29,25,11:54
696,2025-08-15,HDFCBANK,Banking,MACD,sideways,1595,1550.23,27,-1208.79,Confidence,Late Entry,1553.1,1664.2,41.9,69.2,1.65,High,Yes,Loss,-2.81,10:14,106,12:00
697,2025-07-23,HDFCBANK,Banking,RSI,Volatile,1465,1491.29,19,499.51,Greed,Overtrading,1435.16,1528.07,29.84,63.07,2.11,High,Yes,Win,1.79,14:52,110,16:42
698,2026-01-24,TCS,IT,RSI,Volatile,1204,1250.65,38,1772.7,Confidence,No Mistake,1191.27,1246.19,12.73,42.19,3.31,High,Yes,Win,3.87,13:11,80,14:31
699,2026-05-26,INFY,IT,MACD,sideways,4151,4287.24,45,6130.8,Fear,No Mistake,4078.91,4332.45,72.09,181.45,2.52,High,Yes,Win,3.28,13:59,139,16:18
700,2025-09-22,TCS,IT,RSI,sideways,4342,4501.86,89,14227.54,Fear,Early Exit,4274.78,4540.84,67.22,198.84,2.96,Low,Yes,Win,3.68,09:07,203,12:30
701,2026-02-14,INFY,IT,MACD,Volatile,2835,2776.96,69,-4004.76,Fear,Early Exit,2798.73,2945.72,36.27,110.72,3.05,Medium,Yes,Loss,-2.05,13:46,27,14:13
702,2025-08-09,TCS,IT,BREAKOUT,sideways,2865,2978.27,22,2491.94,Fear,Early Exit,2829.03,3033.04,35.97,168.04,4.67,High,No,Win,3.95,09:44,63,10:47
703,2026-04-25,RELIANCE,Energy,MACD,Bearish,4013,3823.19,19,-3606.39,Confidence,No Mistake,3969.63,4167.96,43.37,154.96,3.57,Medium,Yes,Loss,-4.73,10:33,230,14:23
704,2025-10-29,ICICIBANK,Banking,MACD,sideways,4050,3978.11,37,-2659.93,Confidence,No Mistake,3984.38,4290.1,65.62,240.1,3.66,High,Yes,Loss,-1.78,12:25,218,16:03
705,2025-10-12,RELIANCE,Energy,MACD,Bullish,1700,1625.24,67,-5008.92,Confidence,Late Entry,1671.03,1757.57,28.97,57.57,1.99,High,Yes,Loss,-4.4,10:13,98,11:51
706,2025-09-25,RELIANCE,Energy,RSI,Volatile,4060,3950.07,28,-3078.04,Confidence,Late Entry,3963.75,4147.96,96.25,87.96,0.91,Medium,Yes,Loss,-2.71,10:49,56,11:45
707,2026-01-28,RELIANCE,Energy,RSI,Volatile,4085,4265.61,93,16796.73,Greed,Overtrading,4038.22,4289.65,46.78,204.65,4.37,Medium,Yes,Win,4.42,12:52,21,13:13
708,2026-05-10,ICICIBANK,Banking,MACD,Volatile,2060,2136.25,59,4498.75,Confidence,No Mistake,2032.16,2119.8,27.84,59.8,2.15,High,Yes,Win,3.7,09:07,237,13:04
709,2025-07-21,RELIANCE,Energy,BREAKOUT,Bearish,1968,1970.19,83,181.77,Fear,Early Exit,1916.1,2010.29,51.9,42.29,0.81,High,Yes,Win,0.11,12:24,132,14:36
710,2025-08-13,HDFCBANK,Banking,MACD,Volatile,1302,1320.99,96,1823.04,Fear,Early Exit,1282.24,1343.31,19.76,41.31,2.09,Low,Yes,Win,1.46,14:03,161,16:44
711,2025-06-21,HDFCBANK,Banking,RSI,sideways,1065,1029.1,88,-3159.2,Fear,Early Exit,1045.42,1095.69,19.58,30.69,1.57,Medium,Yes,Loss,-3.37,13:01,134,15:15
712,2026-05-04,HDFCBANK,Banking,RSI,sideways,2544,2437.02,90,-9628.2,Greed,Overtrading,2493.49,2686.36,50.51,142.36,2.82,Medium,Yes,Loss,-4.21,12:27,215,16:02
713,2025-06-08,RELIANCE,Energy,RSI,Volatile,1052,1104.08,19,989.52,Greed,No Mistake,1033.27,1076.33,18.73,24.33,1.3,Medium,No,Win,4.95,10:34,97,12:11
714,2025-06-12,RELIANCE,Energy,BREAKOUT,sideways,1242,1233.25,11,-96.25,Fear,Early Exit,1221.57,1279.04,20.43,37.04,1.81,Low,Yes,Loss,-0.7,14:21,235,18:16
715,2025-07-27,RELIANCE,Energy,RSI,Bearish,1131,1136.31,21,111.51,Greed,Overtrading,1097.38,1179.67,33.62,48.67,1.45,Medium,Yes,Win,0.47,13:10,35,13:45
716,2026-02-25,TCS,IT,BREAKOUT,Volatile,2612,2556.95,85,-4679.25,Fear,Early Exit,2553.3,2677.26,58.7,65.26,1.11,Low,Yes,Loss,-2.11,11:34,172,14:26
717,2025-11-26,HDFCBANK,Banking,MACD,Bearish,1126,1181.28,40,2211.2,Greed,Overtrading,1112.74,1169.78,13.26,43.78,3.3,High,Yes,Win,4.91,14:52,13,15:05
718,2026-01-11,TCS,IT,MACD,Bearish,2348,2347.95,67,-3.35,Fear,No Mistake,2279.35,2431.09,68.65,83.09,1.21,Low,Yes,Loss,-0.0,11:33,55,12:28
719,2026-06-04,TCS,IT,BREAKOUT,Bearish,1910,1856.89,49,-2602.39,Fear,No Mistake,1886.2,1955.05,23.8,45.05,1.89,High,Yes,Loss,-2.78,11:45,14,11:59
720,2026-01-01,INFY,IT,BREAKOUT,Volatile,3140,3072.79,93,-6250.53,Fear,Early Exit,3050.62,3283.54,89.38,143.54,1.61,Medium,Yes,Loss,-2.14,12:55,207,16:22
721,2026-05-14,TCS,IT,BREAKOUT,Bearish,1085,1114.5,69,2035.5,Fear,Early Exit,1052.61,1142.26,32.39,57.26,1.77,High,Yes,Win,2.72,10:43,221,14:24
722,2025-11-27,ICICIBANK,Banking,MACD,Bearish,2869,2754.16,84,-9646.56,Confidence,No Mistake,2784.25,3016.03,84.75,147.03,1.73,Medium,Yes,Loss,-4.0,12:53,81,14:14
723,2026-01-18,HDFCBANK,Banking,RSI,Bullish,4288,4341.62,68,3646.16,Fear,Early Exit,4167.0,4543.79,121.0,255.79,2.11,Medium,Yes,Win,1.25,09:37,233,13:30
724,2025-11-30,RELIANCE,Energy,BREAKOUT,sideways,4229,4076.04,27,-4129.92,Confidence,Late Entry,4149.5,4480.51,79.5,251.51,3.16,Low,Yes,Loss,-3.62,11:43,205,15:08
725,2025-09-23,ICICIBANK,Banking,MACD,Bullish,4677,4764.18,53,4620.54,Confidence,Late Entry,4613.76,4837.76,63.24,160.76,2.54,Medium,Yes,Win,1.86,11:33,88,13:01
726,2025-11-22,INFY,IT,MACD,Bullish,3192,3337.52,20,2910.4,Confidence,No Mistake,3112.04,3326.64,79.96,134.64,1.68,Medium,Yes,Win,4.56,09:01,118,10:59
727,2025-06-22,TCS,IT,MACD,Volatile,2336,2236.66,74,-7351.16,Greed,No Mistake,2270.01,2456.7,65.99,120.7,1.83,Medium,No,Loss,-4.25,11:56,40,12:36
728,2025-12-24,ICICIBANK,Banking,RSI,sideways,4689,4685.59,50,-170.5,Greed,Overtrading,4616.86,4911.51,72.14,222.51,3.08,Medium,Yes,Loss,-0.07,13:42,179,16:41
729,2025-08-06,TCS,IT,RSI,Volatile,2055,2071.51,97,1601.47,Greed,Overtrading,2025.92,2151.61,29.08,96.61,3.32,High,Yes,Win,0.8,14:53,13,15:06
730,2025-12-23,RELIANCE,Energy,RSI,Bearish,2482,2381.34,97,-9764.02,Fear,Early Exit,2433.11,2626.17,48.89,144.17,2.95,High,Yes,Loss,-4.06,12:35,97,14:12
731,2026-04-10,ICICIBANK,Banking,MACD,Volatile,1305,1315.71,32,342.72,Fear,No Mistake,1277.71,1357.97,27.29,52.97,1.94,Medium,No,Win,0.82,14:31,192,17:43
732,2026-06-07,TCS,IT,BREAKOUT,Volatile,1797,1712.9,99,-8325.9,Greed,Overtrading,1743.24,1837.42,53.76,40.42,0.75,Medium,Yes,Loss,-4.68,13:29,133,15:42
733,2026-03-09,HDFCBANK,Banking,BREAKOUT,Bearish,1722,1661.88,17,-1022.04,Confidence,Late Entry,1690.66,1804.22,31.34,82.22,2.62,High,Yes,Loss,-3.49,13:35,74,14:49
734,2026-01-18,TCS,IT,BREAKOUT,Bullish,4845,4732.3,27,-3042.9,Greed,Overtrading,4759.03,5056.28,85.97,211.28,2.46,Medium,Yes,Loss,-2.33,14:36,196,17:52
735,2025-06-16,HDFCBANK,Banking,RSI,Volatile,1959,2050.45,69,6310.05,Fear,Early Exit,1904.18,2005.56,54.82,46.56,0.85,Medium,Yes,Win,4.67,11:01,20,11:21
736,2026-03-03,HDFCBANK,Banking,MACD,Bearish,2639,2707.92,32,2205.44,Confidence,No Mistake,2577.01,2740.83,61.99,101.83,1.64,High,Yes,Win,2.61,11:22,234,15:16
737,2025-12-02,HDFCBANK,Banking,BREAKOUT,Bearish,1823,1840.13,11,188.43,Confidence,Late Entry,1792.38,1904.77,30.62,81.77,2.67,Medium,Yes,Win,0.94,13:43,192,16:55
738,2025-12-17,ICICIBANK,Banking,MACD,Volatile,1361,1340.4,82,-1689.2,Fear,No Mistake,1338.78,1431.65,22.22,70.65,3.18,Low,Yes,Loss,-1.51,13:44,136,16:00
739,2025-10-31,INFY,IT,MACD,Volatile,2363,2387.86,49,1218.14,Fear,No Mistake,2303.61,2445.1,59.39,82.1,1.38,High,Yes,Win,1.05,11:00,108,12:48
740,2026-05-27,ICICIBANK,Banking,MACD,sideways,4249,4419.33,43,7324.19,Fear,Early Exit,4203.31,4336.62,45.69,87.62,1.92,High,Yes,Win,4.01,14:22,159,17:01
741,2026-04-02,INFY,IT,BREAKOUT,Bearish,3069,2971.52,13,-1267.24,Confidence,No Mistake,2993.02,3171.89,75.98,102.89,1.35,Low,No,Loss,-3.18,09:00,60,10:00
742,2025-07-04,INFY,IT,RSI,Bullish,4418,4432.8,49,725.2,Confidence,No Mistake,4363.28,4680.87,54.72,262.87,4.8,Medium,Yes,Win,0.33,11:58,109,13:47
743,2025-08-31,HDFCBANK,Banking,MACD,sideways,4770,4993.13,93,20751.09,Confidence,No Mistake,4649.97,4894.31,120.03,124.31,1.04,Medium,Yes,Win,4.68,09:20,126,11:26
744,2025-10-05,INFY,IT,BREAKOUT,Volatile,1653,1648.6,16,-70.4,Confidence,No Mistake,1618.14,1744.35,34.86,91.35,2.62,High,Yes,Loss,-0.27,14:07,76,15:23
745,2026-01-02,RELIANCE,Energy,RSI,Bearish,2071,2041.02,93,-2788.14,Fear,No Mistake,2016.97,2173.12,54.03,102.12,1.89,High,Yes,Loss,-1.45,14:54,42,15:36
746,2026-02-24,RELIANCE,Energy,RSI,sideways,3981,4123.44,83,11822.52,Fear,Early Exit,3920.92,4162.24,60.08,181.24,3.02,Medium,Yes,Win,3.58,12:34,5,12:39
747,2026-02-01,INFY,IT,MACD,sideways,4059,3893.01,11,-1825.89,Fear,Early Exit,3978.7,4187.21,80.3,128.21,1.6,Low,Yes,Loss,-4.09,12:53,85,14:18
748,2026-02-14,ICICIBANK,Banking,RSI,Volatile,3268,3376.15,24,2595.6,Confidence,Late Entry,3226.24,3429.02,41.76,161.02,3.86,Medium,Yes,Win,3.31,14:07,49,14:56
749,2025-08-11,HDFCBANK,Banking,RSI,Bearish,1454,1496.12,34,1432.08,Fear,Early Exit,1416.4,1514.68,37.6,60.68,1.61,Low,Yes,Win,2.9,09:00,116,10:56
750,2025-12-14,ICICIBANK,Banking,RSI,sideways,4950,5030.01,69,5520.69,Fear,Early Exit,4816.9,5142.24,133.1,192.24,1.44,Medium,Yes,Win,1.62,13:12,10,13:22
751,2025-06-12,INFY,IT,BREAKOUT,Bearish,4151,4010.96,72,-10082.88,Fear,No Mistake,4095.22,4346.2,55.78,195.2,3.5,Low,Yes,Loss,-3.37,13:32,217,17:09
752,2026-01-26,INFY,IT,MACD,Bearish,3766,3635.84,89,-11584.24,Confidence,Late Entry,3660.32,3965.82,105.68,199.82,1.89,High,Yes,Loss,-3.46,11:37,187,14:44
753,2025-11-21,ICICIBANK,Banking,BREAKOUT,Volatile,1696,1779.74,35,2930.9,Greed,Overtrading,1666.89,1778.16,29.11,82.16,2.82,High,Yes,Win,4.94,13:37,116,15:33
754,2026-04-29,INFY,IT,BREAKOUT,Volatile,3395,3469.61,19,1417.59,Greed,No Mistake,3313.68,3521.22,81.32,126.22,1.55,Low,No,Win,2.2,13:20,174,16:14
755,2025-07-07,RELIANCE,Energy,MACD,Bullish,4691,4774.55,64,5347.2,Fear,Early Exit,4631.77,4876.71,59.23,185.71,3.14,Medium,Yes,Win,1.78,10:19,204,13:43
756,2026-02-20,TCS,IT,MACD,Bearish,3419,3485.37,74,4911.38,Greed,Overtrading,3330.55,3583.08,88.45,164.08,1.86,Medium,Yes,Win,1.94,12:02,34,12:36
757,2026-03-12,HDFCBANK,Banking,MACD,Volatile,2981,2893.94,84,-7313.04,Greed,Overtrading,2949.32,3131.58,31.68,150.58,4.75,Medium,Yes,Loss,-2.92,13:59,62,15:01
758,2026-03-08,RELIANCE,Energy,BREAKOUT,Bullish,4300,4375.73,97,7345.81,Confidence,No Mistake,4232.38,4483.15,67.62,183.15,2.71,Medium,Yes,Win,1.76,09:49,62,10:51
759,2026-05-31,HDFCBANK,Banking,RSI,Bearish,3931,3988.05,39,2224.95,Fear,Early Exit,3870.61,4044.31,60.39,113.31,1.88,Low,No,Win,1.45,09:38,8,09:46
760,2026-03-06,ICICIBANK,Banking,BREAKOUT,Bullish,4007,3951.83,73,-4027.41,Fear,No Mistake,3948.19,4197.5,58.81,190.5,3.24,High,Yes,Loss,-1.38,14:04,40,14:44
761,2025-10-01,HDFCBANK,Banking,RSI,Bullish,1526,1592.3,83,5502.9,Greed,Overtrading,1499.19,1603.86,26.81,77.86,2.9,Low,Yes,Win,4.34,11:15,109,13:04
762,2025-08-08,HDFCBANK,Banking,RSI,Volatile,1253,1217.74,89,-3138.14,Greed,Overtrading,1216.34,1292.07,36.66,39.07,1.07,High,Yes,Loss,-2.81,10:00,33,10:33
763,2026-04-15,TCS,IT,MACD,Bullish,2896,2993.5,65,6337.5,Greed,No Mistake,2841.98,3007.4,54.02,111.4,2.06,High,No,Win,3.37,10:05,166,12:51
764,2025-10-19,RELIANCE,Energy,MACD,Volatile,3896,3806.13,57,-5122.59,Fear,Early Exit,3838.26,4001.38,57.74,105.38,1.83,Medium,No,Loss,-2.31,12:16,205,15:41
765,2026-04-11,INFY,IT,RSI,sideways,3392,3343.08,58,-2837.36,Confidence,No Mistake,3350.42,3477.19,41.58,85.19,2.05,High,Yes,Loss,-1.44,13:38,33,14:11
766,2025-06-08,HDFCBANK,Banking,RSI,Volatile,3012,3086.8,20,1496.0,Greed,Overtrading,2961.3,3142.3,50.7,130.3,2.57,Medium,Yes,Win,2.48,11:07,123,13:10
767,2025-08-25,RELIANCE,Energy,MACD,Bullish,1604,1676.82,81,5898.42,Greed,Overtrading,1567.09,1680.62,36.91,76.62,2.08,High,No,Win,4.54,10:01,150,12:31
768,2025-09-26,TCS,IT,RSI,Bearish,2869,2768.03,38,-3836.86,Greed,No Mistake,2813.15,3014.39,55.85,145.39,2.6,Low,Yes,Loss,-3.52,10:40,221,14:21
769,2025-12-29,TCS,IT,BREAKOUT,Bearish,2164,2226.92,17,1069.64,Greed,Overtrading,2114.76,2255.88,49.24,91.88,1.87,Medium,No,Win,2.91,09:52,100,11:32
770,2025-12-28,INFY,IT,RSI,Bearish,4152,4003.32,81,-12043.08,Greed,Overtrading,4091.53,4369.11,60.47,217.11,3.59,Medium,Yes,Loss,-3.58,10:48,57,11:45
771,2025-09-07,HDFCBANK,Banking,MACD,sideways,2626,2545.86,77,-6170.78,Confidence,No Mistake,2588.47,2709.37,37.53,83.37,2.22,High,Yes,Loss,-3.05,14:54,214,18:28
772,2025-10-30,TCS,IT,MACD,sideways,1054,1078.31,76,1847.56,Greed,Overtrading,1032.09,1103.85,21.91,49.85,2.28,Medium,Yes,Win,2.31,10:47,45,11:32
773,2025-08-14,ICICIBANK,Banking,RSI,Volatile,2405,2389.07,63,-1003.59,Confidence,No Mistake,2357.07,2503.2,47.93,98.2,2.05,Medium,No,Loss,-0.66,09:34,108,11:22
774,2025-10-09,ICICIBANK,Banking,RSI,Bearish,2858,2742.16,95,-11004.8,Confidence,No Mistake,2814.02,3027.58,43.98,169.58,3.86,Low,Yes,Loss,-4.05,10:30,118,12:28
775,2025-08-29,TCS,IT,RSI,Bullish,4009,4204.5,36,7038.0,Greed,Overtrading,3965.61,4238.81,43.39,229.81,5.3,High,No,Win,4.88,13:21,195,16:36
776,2026-03-15,RELIANCE,Energy,RSI,Volatile,1633,1670.25,60,2235.0,Greed,No Mistake,1590.12,1725.7,42.88,92.7,2.16,Medium,Yes,Win,2.28,13:21,223,17:04
777,2026-05-18,INFY,IT,RSI,Bullish,2530,2589.11,69,4078.59,Fear,Early Exit,2485.36,2625.53,44.64,95.53,2.14,Medium,Yes,Win,2.34,12:14,72,13:26
778,2025-09-25,RELIANCE,Energy,MACD,Bearish,3546,3555.78,10,97.8,Confidence,No Mistake,3491.21,3706.52,54.79,160.52,2.93,Medium,Yes,Win,0.28,14:40,84,16:04
779,2026-04-04,HDFCBANK,Banking,BREAKOUT,Bullish,3419,3513.42,67,6326.14,Confidence,Late Entry,3360.65,3527.46,58.35,108.46,1.86,Medium,Yes,Win,2.76,10:25,119,12:24
780,2025-11-22,HDFCBANK,Banking,MACD,sideways,1249,1223.48,32,-816.64,Fear,Early Exit,1229.18,1275.96,19.82,26.96,1.36,Low,Yes,Loss,-2.04,14:33,213,18:06
781,2025-06-14,HDFCBANK,Banking,BREAKOUT,Volatile,1252,1227.63,67,-1632.79,Confidence,No Mistake,1222.76,1283.64,29.24,31.64,1.08,Medium,Yes,Loss,-1.95,10:01,147,12:28
782,2026-04-09,HDFCBANK,Banking,BREAKOUT,Bullish,3326,3402.24,96,7319.04,Confidence,No Mistake,3270.25,3447.65,55.75,121.65,2.18,Low,Yes,Win,2.29,10:48,155,13:23
783,2026-04-23,RELIANCE,Energy,BREAKOUT,Bearish,2656,2591.89,59,-3782.49,Greed,Overtrading,2583.54,2743.11,72.46,87.11,1.2,High,No,Loss,-2.41,14:38,175,17:33
784,2025-12-16,RELIANCE,Energy,MACD,sideways,2022,1922.95,64,-6339.2,Greed,No Mistake,1975.94,2120.89,46.06,98.89,2.15,Medium,Yes,Loss,-4.9,12:30,168,15:18
785,2025-09-13,INFY,IT,BREAKOUT,Bullish,4215,4202.02,41,-532.18,Greed,No Mistake,4146.41,4398.24,68.59,183.24,2.67,Medium,No,Loss,-0.31,12:47,229,16:36
786,2025-09-10,RELIANCE,Energy,MACD,sideways,3322,3242.96,41,-3240.64,Confidence,No Mistake,3272.28,3486.1,49.72,164.1,3.3,Medium,No,Loss,-2.38,10:36,201,13:57
787,2025-11-01,RELIANCE,Energy,BREAKOUT,sideways,3450,3335.47,11,-1259.83,Greed,Overtrading,3385.35,3597.29,64.65,147.29,2.28,Medium,Yes,Loss,-3.32,10:04,8,10:12
788,2026-03-04,RELIANCE,Energy,RSI,Volatile,1008,1036.42,38,1079.96,Confidence,No Mistake,985.82,1045.22,22.18,37.22,1.68,Medium,Yes,Win,2.82,11:26,215,15:01
789,2026-05-15,INFY,IT,MACD,sideways,4318,4263.73,95,-5155.65,Fear,Early Exit,4249.15,4509.62,68.85,191.62,2.78,High,No,Loss,-1.26,10:06,130,12:16
790,2025-11-21,RELIANCE,Energy,RSI,Volatile,2464,2514.69,37,1875.53,Fear,No Mistake,2431.66,2558.02,32.34,94.02,2.91,Medium,Yes,Win,2.06,11:01,89,12:30
791,2025-07-04,ICICIBANK,Banking,BREAKOUT,Bullish,3144,3092.74,15,-768.9,Fear,Early Exit,3065.8,3295.78,78.2,151.78,1.94,High,Yes,Loss,-1.63,10:01,7,10:08
792,2025-08-09,ICICIBANK,Banking,RSI,Volatile,2617,2643.07,62,1616.34,Fear,Early Exit,2579.36,2772.23,37.64,155.23,4.12,High,Yes,Win,1.0,12:52,94,14:26
793,2026-02-04,RELIANCE,Energy,MACD,Bearish,3086,3104.84,37,697.08,Fear,Early Exit,3030.84,3242.93,55.16,156.93,2.84,Medium,Yes,Win,0.61,09:58,88,11:26
794,2025-08-28,INFY,IT,BREAKOUT,Volatile,3259,3371.68,66,7436.88,Fear,Early Exit,3173.22,3342.89,85.78,83.89,0.98,Medium,Yes,Win,3.46,13:08,153,15:41
795,2026-05-26,TCS,IT,BREAKOUT,Bearish,3454,3562.93,86,9367.98,Fear,Early Exit,3393.2,3546.86,60.8,92.86,1.53,Medium,Yes,Win,3.15,10:32,88,12:00
796,2025-11-14,RELIANCE,Energy,MACD,Bearish,1853,1929.22,75,5716.5,Confidence,No Mistake,1809.05,1955.16,43.95,102.16,2.32,Medium,Yes,Win,4.11,12:36,26,13:02
797,2025-08-01,HDFCBANK,Banking,RSI,Bullish,2765,2882.16,95,11130.2,Fear,Early Exit,2711.58,2824.74,53.42,59.74,1.12,High,Yes,Win,4.24,12:22,229,16:11
798,2025-12-15,RELIANCE,Energy,RSI,sideways,4928,4723.96,84,-17139.36,Confidence,No Mistake,4798.78,5076.16,129.22,148.16,1.15,High,Yes,Loss,-4.14,10:20,191,13:31
799,2025-08-09,RELIANCE,Energy,BREAKOUT,Bearish,3055,3173.81,95,11286.95,Confidence,No Mistake,2996.74,3224.54,58.26,169.54,2.91,Medium,Yes,Win,3.89,12:58,228,16:46
800,2026-01-29,RELIANCE,Energy,BREAKOUT,sideways,3168,3072.33,82,-7844.94,Confidence,No Mistake,3125.03,3269.64,42.97,101.64,2.37,High,Yes,Loss,-3.02,12:49,9,12:58
801,2026-04-13,TCS,IT,RSI,Volatile,3784,3671.19,38,-4286.78,Confidence,No Mistake,3678.26,3949.81,105.74,165.81,1.57,Low,Yes,Loss,-2.98,14:55,225,18:40
802,2026-06-05,RELIANCE,Energy,BREAKOUT,Volatile,4300,4193.79,49,-5204.29,Fear,Early Exit,4219.54,4472.1,80.46,172.1,2.14,Medium,Yes,Loss,-2.47,14:30,79,15:49
803,2025-11-15,TCS,IT,MACD,Bearish,2467,2373.33,18,-1686.06,Confidence,No Mistake,2405.74,2568.88,61.26,101.88,1.66,Low,Yes,Loss,-3.8,11:16,181,14:17
804,2025-08-24,ICICIBANK,Banking,MACD,Volatile,4847,4774.17,16,-1165.28,Confidence,No Mistake,4780.86,5125.07,66.14,278.07,4.2,Medium,Yes,Loss,-1.5,14:20,17,14:37
805,2025-07-26,HDFCBANK,Banking,BREAKOUT,Volatile,1949,2037.66,19,1684.54,Confidence,No Mistake,1896.78,2053.97,52.22,104.97,2.01,Medium,Yes,Win,4.55,14:33,7,14:40
806,2025-10-02,RELIANCE,Energy,MACD,Bearish,4273,4484.37,98,20714.26,Greed,No Mistake,4165.17,4436.3,107.83,163.3,1.51,Medium,Yes,Win,4.95,14:15,223,17:58
807,2026-05-18,HDFCBANK,Banking,MACD,Bearish,3726,3555.43,65,-11087.05,Fear,Early Exit,3681.29,3923.89,44.71,197.89,4.43,Low,No,Loss,-4.58,11:38,160,14:18
808,2026-05-11,ICICIBANK,Banking,BREAKOUT,Bearish,2405,2347.43,81,-4663.17,Fear,Early Exit,2345.59,2544.72,59.41,139.72,2.35,Low,No,Loss,-2.39,09:04,212,12:36
809,2025-12-03,ICICIBANK,Banking,BREAKOUT,Bearish,1912,1827.59,93,-7850.13,Greed,Overtrading,1870.8,1956.99,41.2,44.99,1.09,Medium,Yes,Loss,-4.41,11:41,155,14:16
810,2025-12-16,HDFCBANK,Banking,BREAKOUT,Bearish,4898,4711.07,48,-8972.64,Confidence,Late Entry,4803.55,5068.06,94.45,170.06,1.8,Medium,Yes,Loss,-3.82,13:44,115,15:39
811,2025-07-07,TCS,IT,BREAKOUT,Bullish,4163,4358.69,93,18199.17,Fear,Early Exit,4038.66,4354.34,124.34,191.34,1.54,Medium,Yes,Win,4.7,11:24,206,14:50
812,2025-06-26,RELIANCE,Energy,MACD,Volatile,1672,1712.13,35,1404.55,Confidence,No Mistake,1622.55,1754.24,49.45,82.24,1.66,Low,Yes,Win,2.4,12:12,47,12:59
813,2025-09-12,TCS,IT,BREAKOUT,Bearish,4446,4602.65,28,4386.2,Confidence,No Mistake,4383.87,4601.88,62.13,155.88,2.51,Low,Yes,Win,3.52,11:55,231,15:46
814,2026-05-13,ICICIBANK,Banking,RSI,Bullish,4578,4426.08,18,-2734.56,Confidence,No Mistake,4527.22,4781.18,50.78,203.18,4.0,Medium,Yes,Loss,-3.32,11:50,77,13:07
815,2025-11-03,RELIANCE,Energy,RSI,Bearish,1492,1452.53,61,-2407.67,Fear,Early Exit,1466.57,1524.04,25.43,32.04,1.26,Low,Yes,Loss,-2.65,12:20,6,12:26
